concession,sample_id,sample_type,grade_g_t,depth_m,page,source_pdf,notes
amenam,AMPIT036,test_pit,1.11,4.82,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT037,test_pit,1.43,7.6,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT038,test_pit,0.56,7.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT039,test_pit,3.45,1.22,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT040,test_pit,0.99,2.1,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT041,test_pit,1.45,6.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT042,test_pit,0.81,7.7,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT043,test_pit,1.11,5.7,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT044,test_pit,0.3,5.3,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT045,test_pit,1.41,2.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT046,test_pit,0.46,2.7,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT047,test_pit,0.54,3.7,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT048,test_pit,0.9,6.4,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT049,test_pit,0.8,6.6,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT050,test_pit,0.5,2.2,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT051,test_pit,0.0,6.7,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT052,test_pit,0.2,3.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT053,test_pit,1.1,7.3,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT054,test_pit,1.4,7.2,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT055,test_pit,0.67,7.6,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT056,test_pit,0.9,3.3,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT057,test_pit,1.2,7.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT058,test_pit,1.4,7.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT059,test_pit,0.1,3.2,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT060,test_pit,1.11,1.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT061,test_pit,0.4,4.4,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT062,test_pit,1.15,7.4,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT063,test_pit,4.11,2.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT064,test_pit,0.7,2.4,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT065,test_pit,0.0,1.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT066,test_pit,0.1,1.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT067,test_pit,0.5,2.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT068,test_pit,0.0,7.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT069,test_pit,0.0,7.3,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT070,test_pit,0.0,5.6,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT071,test_pit,0.0,6.92,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT072,test_pit,0.0,7.2,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT073,test_pit,0.0,5.6,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT074,test_pit,0.5,6.0,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT075,test_pit,0.0,3.0,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT076,test_pit,0.06,7.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT077,test_pit,0.2,6.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT078,test_pit,0.46,0.22,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT079,test_pit,1.2,2.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT080,test_pit,0.4,7.0,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT081,test_pit,1.9,5.7,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT082,test_pit,0.5,2.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT083,test_pit,0.9,6.1,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT084,test_pit,1.34,7.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT085,test_pit,0.6,5.1,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT086,test_pit,0.0,2.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT087,test_pit,0.85,7.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT088,test_pit,0.56,4.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT089,test_pit,0.0,0.0,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT090,test_pit,0.85,8.6,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT091,test_pit,3.1,4.4,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT092,test_pit,0.73,1.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT093,test_pit,1.5,7.8,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT094,test_pit,1.17,6.5,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
amenam,AMPIT095,test_pit,1.4,6.9,106-109,AMENAM FEASIBILITY STUDY REPORT_ IGNITE MACHINERY RENTALS & MINING LIMITED - AMENAM CONCESSION211025.pdf,g/m3; UTM30N
oworam,OWPT001,test_pit,0.81,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT002,test_pit,0.74,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT003,test_pit,0.53,2.6,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT004,test_pit,0.7,2.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT005,test_pit,0.47,1.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT006,test_pit,0.58,2.1,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT007,test_pit,0.85,2.4,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT008,test_pit,0.62,2.4,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT009,test_pit,0.76,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT010,test_pit,0.52,1.7,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT011,test_pit,0.46,1.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT012,test_pit,0.39,1.7,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT013,test_pit,0.59,1.7,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT014,test_pit,0.46,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT015,test_pit,0.64,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT016,test_pit,0.18,2.1,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT017,test_pit,0.2,3.1,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT018,test_pit,0.19,2.7,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT019,test_pit,0.81,2.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT020,test_pit,0.19,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT021,test_pit,0.2,2.6,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT022,test_pit,0.17,2.4,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT023,test_pit,1.2,2.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT024,test_pit,0.19,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT025,test_pit,0.76,2.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT026,test_pit,0.21,3.3,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT027,test_pit,0.2,3.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT028,test_pit,0.9,3.3,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT029,test_pit,0.98,3.2,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT030,test_pit,1.1,2.3,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT031,test_pit,0.0,1.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT032,test_pit,0.0,1.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT033,test_pit,1.51,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT034,test_pit,1.01,2.2,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT035,test_pit,0.0,2.1,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT036,test_pit,1.12,1.6,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT037,test_pit,1.03,1.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT038,test_pit,1.46,2.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT039,test_pit,0.81,3.6,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT040,test_pit,0.74,1.7,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT041,test_pit,0.96,2.62,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT042,test_pit,0.0,3.2,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT043,test_pit,0.47,3.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT044,test_pit,0.0,3.2,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT045,test_pit,0.81,3.2,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT046,test_pit,0.72,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT047,test_pit,0.0,3.3,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT048,test_pit,0.54,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT049,test_pit,0.94,2.6,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT050,test_pit,0.63,3.2,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT051,test_pit,0.6,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT052,test_pit,0.8,3.7,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT053,test_pit,0.9,2.4,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT054,test_pit,0.16,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT055,test_pit,0.6,2.4,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT056,test_pit,0.7,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT057,test_pit,0.87,2.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT058,test_pit,0.93,2.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT059,test_pit,0.91,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT060,test_pit,1.02,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT061,test_pit,0.82,3.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT062,test_pit,1.22,3.51,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT063,test_pit,0.91,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT064,test_pit,0.67,3.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT065,test_pit,0.72,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT066,test_pit,0.86,2.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT067,test_pit,0.29,3.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT068,test_pit,0.82,3.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT069,test_pit,0.51,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT070,test_pit,1.6,4.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT071,test_pit,0.61,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT072,test_pit,0.8,2.8,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT073,test_pit,0.29,3.4,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT074,test_pit,0.1,3.0,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT075,test_pit,0.62,2.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT076,test_pit,0.71,2.9,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT077,test_pit,1.0,2.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
oworam,OWPT078,test_pit,0.77,2.5,104-107,FEASIBILITY STUDY REPORT_ OWORAM GOLD PROJECT _IGNITE MACHINERY_080126.pdf,g/m3; UTM30N AYENSU grid
